lgcode,pref,city,domain,spf,spf_policy,dmarc,dmarc_policy,mx,mx_spf,mx_spf_policy,mx_dmarc,mx_dmarc_policy
262021,京都府,舞鶴市,city.maizuru.kyoto.jp,True,strict,False,,smtp1.security.pref.kyoto.jp,False,,False,
262021,京都府,舞鶴市,city.maizuru.kyoto.jp,True,strict,False,,smtp2.security.pref.kyoto.jp,False,,False,
262030,京都府,綾部市,city.ayabe.lg.jp,True,relax,False,,smtp1.security.pref.kyoto.jp,False,,False,
262030,京都府,綾部市,city.ayabe.lg.jp,True,relax,False,,smtp2.security.pref.kyoto.jp,False,,False,
262048,京都府,宇治市,city.uji.kyoto.jp,True,strict,False,,smtp1.security.pref.kyoto.jp,False,,False,
262048,京都府,宇治市,city.uji.kyoto.jp,True,strict,False,,smtp2.security.pref.kyoto.jp,False,,False,
262056,京都府,宮津市,city.miyazu.kyoto.jp,True,strict,False,,smtp2.security.pref.kyoto.jp,False,,False,
262056,京都府,宮津市,city.miyazu.kyoto.jp,True,strict,False,,smtp1.security.pref.kyoto.jp,False,,False,
262064,京都府,亀岡市,city.kameoka.kyoto.jp,True,strict,False,,smtp2.security.pref.kyoto.jp,False,,False,
262064,京都府,亀岡市,city.kameoka.kyoto.jp,True,strict,False,,smtp1.security.pref.kyoto.jp,False,,False,
262072,京都府,城陽市,city.joyo.kyoto.jp,False,,False,,,,,,
262081,京都府,向日市,city.muko.kyoto.jp,False,,False,,dns.city.muko.lg.jp,False,,False,
262099,京都府,長岡京市,city.nagaokakyo.lg.jp,True,strict,False,,smtp1.security.pref.kyoto.jp,False,,False,
262099,京都府,長岡京市,city.nagaokakyo.lg.jp,True,strict,False,,smtp2.security.pref.kyoto.jp,False,,False,
262102,京都府,八幡市,city.yawata.kyoto.jp,True,strict,False,,smtp1.security.pref.kyoto.jp,False,,False,
262102,京都府,八幡市,city.yawata.kyoto.jp,True,strict,False,,smtp2.security.pref.kyoto.jp,False,,False,
262111,京都府,京田辺市,kyotanabe.jp,True,strict,False,,smtp1.security.pref.kyoto.jp,False,,False,
262111,京都府,京田辺市,kyotanabe.jp,True,strict,False,,smtp2.security.pref.kyoto.jp,False,,False,
262129,京都府,京丹後市,city.kyotango.lg.jp,True,relax,False,,smtp1.security.pref.kyoto.jp,False,,False,
262129,京都府,京丹後市,city.kyotango.lg.jp,True,relax,False,,smtp2.security.pref.kyoto.jp,False,,False,
262137,京都府,南丹市,city.nantan.kyoto.jp,False,,False,,,,,,
262145,京都府,木津川市,city.kizugawa.lg.jp,True,strict,False,,smtp2.security.pref.kyoto.jp,False,,False,
262145,京都府,木津川市,city.kizugawa.lg.jp,True,strict,False,,smtp1.security.pref.kyoto.jp,False,,False,
263036,京都府,大山崎町,town.oyamazaki.kyoto.jp,False,,False,,,,,,
263222,京都府,久御山町,town.kumiyama.lg.jp,True,strict,False,,smtp2.security.pref.kyoto.jp,False,,False,
263222,京都府,久御山町,town.kumiyama.lg.jp,True,strict,False,,smtp1.security.pref.kyoto.jp,False,,False,
263435,京都府,井手町,town.ide.kyoto.jp,False,,False,,mail.town.ide.kyoto.jp,False,,False,
263443,京都府,宇治田原町,town.ujitawara.kyoto.jp,True,relax,False,,mail.town.ujitawara.kyoto.jp,False,,False,
263648,京都府,笠置町,town.kasagi.lg.jp,True,strict,False,,smtp2.security.pref.kyoto.jp,False,,False,
263648,京都府,笠置町,town.kasagi.lg.jp,True,strict,False,,smtp1.security.pref.kyoto.jp,False,,False,
263656,京都府,和束町,town.wazuka.kyoto.jp,False,,False,,,,,,
263664,京都府,精華町,town.seika.kyoto.jp,False,,False,,smtp1.security.pref.kyoto.jp,False,,False,
263664,京都府,精華町,town.seika.kyoto.jp,False,,False,,smtp2.security.pref.kyoto.jp,False,,False,
263672,京都府,南山城村,vill.minamiyamashiro.lg.jp,True,strict,False,,smtp1.security.pref.kyoto.jp,False,,False,
263672,京都府,南山城村,vill.minamiyamashiro.lg.jp,True,strict,False,,smtp2.security.pref.kyoto.jp,False,,False,
264075,京都府,京丹波町,town.kyotamba.kyoto.jp,False,,False,,,,,,
264636,京都府,伊根町,town.ine.kyoto.jp,True,relax,False,,,,,,
264652,京都府,与謝野町,town.yosano.lg.jp,True,strict,False,,smtp2.security.pref.kyoto.jp,False,,False,
264652,京都府,与謝野町,town.yosano.lg.jp,True,strict,False,,smtp1.security.pref.kyoto.jp,False,,False,
271004,大阪府,大阪市,city.osaka.lg.jp,True,newtral,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
271403,大阪府,堺市,city.sakai.lg.jp,True,newtral,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272027,大阪府,岸和田市,city.kishiwada.osaka.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272035,大阪府,豊中市,city.toyonaka.osaka.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272043,大阪府,池田市,city.ikeda.osaka.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272051,大阪府,吹田市,city.suita.osaka.jp,True,newtral,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272060,大阪府,泉大津市,city.izumiotsu.lg.jp,False,,False,,smtp1.eosaka.jp,True,relax,False,
272078,大阪府,高槻市,city.takatsuki.osaka.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272086,大阪府,貝塚市,city.kaizuka.lg.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272094,大阪府,守口市,city.moriguchi.osaka.jp,True,relax,False,,mail.city.moriguchi.osaka.jp,False,,False,
272108,大阪府,枚方市,city.hirakata.osaka.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272116,大阪府,茨木市,city.ibaraki.osaka.jp,False,,False,,,,,,
272124,大阪府,八尾市,city.yao.osaka.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272132,大阪府,泉佐野市,city.izumisano.lg.jp,True,newtral,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272141,大阪府,富田林市,city.tondabayashi.lg.jp,True,newtral,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272159,大阪府,寝屋川市,city.neyagawa.osaka.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272167,大阪府,河内長野市,city.kawachinagano.lg.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272175,大阪府,松原市,city.matsubara.lg.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272183,大阪府,大東市,city.daito.lg.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272191,大阪府,和泉市,city.osaka-izumi.lg.jp,True,newtral,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272205,大阪府,箕面市,city.minoh.lg.jp,False,,False,,,,,,
272213,大阪府,柏原市,city.kashiwara.osaka.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272221,大阪府,羽曳野市,city.habikino.lg.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272230,大阪府,門真市,city.kadoma.osaka.jp,True,relax,False,,cluster6.us.messagelabs.com,False,,False,
272230,大阪府,門真市,city.kadoma.osaka.jp,True,relax,False,,cluster6a.us.messagelabs.com,False,,False,
272248,大阪府,摂津市,city.settsu.osaka.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272256,大阪府,高石市,city.takaishi.lg.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272264,大阪府,藤井寺市,city.fujiidera.lg.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272272,大阪府,東大阪市,city.higashiosaka.lg.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272281,大阪府,泉南市,city.sennan.lg.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272299,大阪府,四條畷市,city.shijonawate.lg.jp,True,newtral,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272302,大阪府,交野市,city.katano.osaka.jp,True,strict,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272311,大阪府,大阪狭山市,city.osakasayama.osaka.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
272329,大阪府,阪南市,city.hannan.lg.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
273015,大阪府,島本町,shimamotocho.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
273210,大阪府,豊能町,town.toyono.osaka.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
273228,大阪府,能勢町,town.nose.osaka.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
273414,大阪府,忠岡町,town.tadaoka.osaka.jp,False,,False,,mail.town.tadaoka.osaka.jp,False,,False,
273619,大阪府,熊取町,town.kumatori.lg.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
273627,大阪府,田尻町,town.tajiri.osaka.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
273660,大阪府,岬町,town.misaki.osaka.jp,False,,False,,mskmail01.town.misaki.osaka.jp,False,,False,
273813,大阪府,太子町,town.taishi.osaka.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
273821,大阪府,河南町,town.kanan.osaka.jp,True,relax,False,,osakasc-fml3.utility.optage.co.jp,False,,False,
273830,大阪府,千早赤阪村,vill.chihayaakasaka.osaka.jp,False,,False,,mail.vill.chihayaakasaka.osaka.jp,False,,False,
281000,兵庫県,神戸市,city.kobe.lg.jp,True,strict,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
281000,兵庫県,神戸市,city.kobe.lg.jp,True,strict,False,,rose-n21.pref.hyogo.lg.jp,False,,False,
282014,兵庫県,姫路市,city.himeji.lg.jp,True,relax,False,,ns02.city.himeji.hyogo.jp,False,,False,
282014,兵庫県,姫路市,city.himeji.lg.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282014,兵庫県,姫路市,city.himeji.lg.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282014,兵庫県,姫路市,city.himeji.lg.jp,True,relax,False,,ns01.city.himeji.hyogo.jp,False,,False,
282022,兵庫県,尼崎市,city.amagasaki.hyogo.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282022,兵庫県,尼崎市,city.amagasaki.hyogo.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282031,兵庫県,明石市,city.akashi.lg.jp,True,strict,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282031,兵庫県,明石市,city.akashi.lg.jp,True,strict,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282049,兵庫県,西宮市,nishi.or.jp,True,relax,False,,mail02.nishi.or.jp,False,,False,
282049,兵庫県,西宮市,nishi.or.jp,True,relax,False,,im.emailsecurity.trendmicro.com,False,,False,
282049,兵庫県,西宮市,nishi.or.jp,True,relax,False,,mail01.nishi.or.jp,False,,False,
282057,兵庫県,洲本市,city.sumoto.lg.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282057,兵庫県,洲本市,city.sumoto.lg.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282065,兵庫県,芦屋市,city.ashiya.lg.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282065,兵庫県,芦屋市,city.ashiya.lg.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282073,兵庫県,伊丹市,city.itami.lg.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282073,兵庫県,伊丹市,city.itami.lg.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282081,兵庫県,相生市,city.aioi.lg.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282081,兵庫県,相生市,city.aioi.lg.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282090,兵庫県,豊岡市,city.toyooka.lg.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282090,兵庫県,豊岡市,city.toyooka.lg.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282103,兵庫県,加古川市,city.kakogawa.lg.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282103,兵庫県,加古川市,city.kakogawa.lg.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282120,兵庫県,赤穂市,city.ako.lg.jp,True,strict,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282120,兵庫県,赤穂市,city.ako.lg.jp,True,strict,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282138,兵庫県,西脇市,city.nishiwaki.lg.jp,True,relax,True,none,rose-z21.pref.hyogo.lg.jp,False,,False,
282138,兵庫県,西脇市,city.nishiwaki.lg.jp,True,relax,True,none,rose-n22.pref.hyogo.lg.jp,False,,False,
282146,兵庫県,宝塚市,city.takarazuka.hyogo.jp,False,,False,,,,,,
282154,兵庫県,三木市,city.miki.lg.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282154,兵庫県,三木市,city.miki.lg.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282162,兵庫県,高砂市,city.takasago.lg.jp,True,strict,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282162,兵庫県,高砂市,city.takasago.lg.jp,True,strict,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282171,兵庫県,川西市,city.kawanishi.hyogo.jp,True,relax,False,,smtp.city.kawanishi.hyogo.jp,False,,False,
282189,兵庫県,小野市,city.ono.hyogo.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282189,兵庫県,小野市,city.ono.hyogo.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282197,兵庫県,三田市,city.sanda.lg.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282197,兵庫県,三田市,city.sanda.lg.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282201,兵庫県,加西市,city.kasai.hyogo.jp,False,,False,,,,,,
282219,兵庫県,丹波篠山市,city.tambasasayama.lg.jp,False,,False,,,,,,
282227,兵庫県,養父市,city.yabu.hyogo.jp,False,,False,,,,,,
282235,兵庫県,丹波市,city.tamba.lg.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282235,兵庫県,丹波市,city.tamba.lg.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282243,兵庫県,南あわじ市,city.minamiawaji.hyogo.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282243,兵庫県,南あわじ市,city.minamiawaji.hyogo.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282251,兵庫県,朝来市,city.asago.hyogo.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282251,兵庫県,朝来市,city.asago.hyogo.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282260,兵庫県,淡路市,city.awaji.lg.jp,True,relax,True,none,rose-z21.pref.hyogo.lg.jp,False,,False,
282260,兵庫県,淡路市,city.awaji.lg.jp,True,relax,True,none,rose-n22.pref.hyogo.lg.jp,False,,False,
282278,兵庫県,宍粟市,city.shiso.lg.jp,False,,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282278,兵庫県,宍粟市,city.shiso.lg.jp,False,,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282286,兵庫県,加東市,city.kato.lg.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
282286,兵庫県,加東市,city.kato.lg.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282294,兵庫県,たつの市,city.tatsuno.lg.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
282294,兵庫県,たつの市,city.tatsuno.lg.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
283011,兵庫県,猪名川町,town.inagawa.lg.jp,True,strict,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
283011,兵庫県,猪名川町,town.inagawa.lg.jp,True,strict,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
283657,兵庫県,多可町,town.taka.lg.jp,True,relax,True,none,rose-n22.pref.hyogo.lg.jp,False,,False,
283657,兵庫県,多可町,town.taka.lg.jp,True,relax,True,none,rose-z21.pref.hyogo.lg.jp,False,,False,
283819,兵庫県,稲美町,town.hyogo-inami.lg.jp,False,,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
283819,兵庫県,稲美町,town.hyogo-inami.lg.jp,False,,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
283827,兵庫県,播磨町,town.harima.lg.jp,True,strict,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
283827,兵庫県,播磨町,town.harima.lg.jp,True,strict,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
284424,兵庫県,市川町,town.ichikawa.lg.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
284424,兵庫県,市川町,town.ichikawa.lg.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
284432,兵庫県,福崎町,town.fukusaki.hyogo.jp,False,,False,,,,,,
284467,兵庫県,神河町,town.kamikawa.hyogo.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
284467,兵庫県,神河町,town.kamikawa.hyogo.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
284645,兵庫県,太子町,town.hyogo-taishi.lg.jp,True,relax,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
284645,兵庫県,太子町,town.hyogo-taishi.lg.jp,True,relax,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
284815,兵庫県,上郡町,town.kamigori.hyogo.jp,True,relax,False,,ns1.town.kamigori.hyogo.jp,False,,False,
285013,兵庫県,佐用町,town.sayo.lg.jp,True,relax,True,none,rose-n22.pref.hyogo.lg.jp,False,,False,
285013,兵庫県,佐用町,town.sayo.lg.jp,True,relax,True,none,rose-z21.pref.hyogo.lg.jp,False,,False,
285854,兵庫県,香美町,town.mikata-kami.lg.jp,False,,False,,rose-n22.pref.hyogo.lg.jp,False,,False,
285854,兵庫県,香美町,town.mikata-kami.lg.jp,False,,False,,rose-z21.pref.hyogo.lg.jp,False,,False,
285862,兵庫県,新温泉町,town.shinonsen.hyogo.jp,False,,False,,,,,,
292010,奈良県,奈良市,city.nara.lg.jp,True,strict,False,,narasc-fml.utility.k-opti.com,False,,False,
292028,奈良県,大和高田市,city.yamatotakada.nara.jp,True,relax,False,,narasc-fml.utility.k-opti.com,False,,False,
292036,奈良県,大和郡山市,city.yamatokoriyama.nara.jp,False,,False,,mailgw.kcn.ne.jp,False,,False,
292044,奈良県,天理市,city.tenri.nara.jp,True,relax,False,,narasc-fml.utility.k-opti.com,False,,False,
292052,奈良県,橿原市,city.kashihara.nara.jp,True,relax,False,,narasc-fml.utility.k-opti.com,False,,False,
292061,奈良県,桜井市,city.sakurai.lg.jp,True,strict,False,,narasc-fml.utility.k-opti.com,False,,False,
292079,奈良県,五條市,city.gojo.lg.jp,True,strict,False,,narasc-fml.utility.k-opti.com,False,,False,
292087,奈良県,御所市,city.gose.nara.jp,True,relax,False,,narasc-fml.utility.k-opti.com,False,,False,
292095,奈良県,生駒市,city.ikoma.lg.jp,True,newtral,False,,narasc-fml.utility.k-opti.com,False,,False,
292109,奈良県,香芝市,city.kashiba.lg.jp,True,strict,False,,narasc-fml.utility.k-opti.com,False,,False,
292117,奈良県,葛城市,city.katsuragi.nara.jp,True,relax,False,,narasc-fml.utility.k-opti.com,False,,False,
292125,奈良県,宇陀市,city.uda.nara.jp,True,relax,False,,narasc-fml.utility.k-opti.com,False,,False,
293229,奈良県,山添村,vill.yamazoe.nara.jp,True,relax,False,,narasc-fml.utility.k-opti.com,False,,False,
293423,奈良県,平群町,town.heguri.nara.jp,False,,False,,narasc-fml.utility.k-opti.com,False,,False,
293431,奈良県,三郷町,town.sango.nara.jp,False,,False,,,,,,
293440,奈良県,斑鳩町,town.ikaruga.nara.jp,True,relax,False,,narasc-fml.utility.k-opti.com,False,,False,
293458,奈良県,安堵町,town.ando.nara.jp,True,relax,False,,narasc-fml.utility.k-opti.com,False,,False,
293610,奈良県,川西町,town.nara-kawanishi.lg.jp,True,relax,False,,narasc-fml.utility.k-opti.com,False,,False,
